,Cluster,Chromosome,Start,End,Strand,Description,R30,S30,L30,F30,R45,S45,L45,F45,R85,S85,L85,10DPA,20DPA,IMG,MG,Br,Br3,Br7,Br10,Br15
Solyc02g089990.1,0,SL3.0ch02,52314913,52315398,-,HTH-type transcriptional regulator (AHRD V3.3 *** AT2G23690.1)                ,0.870417518,1.689966846,0.302084441,-0.012990649,0.356637031,0.487015593,0.856426251,-0.425002087,1.017257825,2.377783395,0.282077399,-0.562474401,-0.513924644,-0.629361386,-1.071259371,-1.273250335,-1.161999969,-1.167625034,-1.334822651,-0.086955771
Solyc02g090040.2,7,SL3.0ch02,52346883,52348738,+,CTP synthase family protein (AHRD V3.3 *-* AT4G20320.6)               ,-1.056411646,-1.196877877,-1.103466724,0.898694028,0.201489254,-0.931782565,-1.436977327,-0.677477733,-0.685623354,1.904284893,0.698019047,-1.256736196,-0.42557058,0.916418592,0.312941948,0.158254643,0.017040262,0.966202988,1.587829999,1.109748348
Solyc02g090043.1,7,SL3.0ch02,52346265,52346300,+,DNA mismatch repair protein mutL (AHRD V3.3 --* A0A0B2SBZ1_GLYSO)              ,-1.184072913,-1.134756144,-0.938224369,-0.299519855,-1.12391599,-0.455162292,-0.945299818,-0.627761478,-0.335685638,0.901376208,-0.247144787,-0.725835369,-0.027711512,1.278654778,0.561333296,0.249974663,0.123235502,1.106212231,2.779433632,1.044869857
Solyc02g090120.1,1,SL3.0ch02,52381758,52382018,-,"LOW QUALITY:Inositol ""1,4,5-trisphosphate"" receptor-interacting protein-like 2 (AHRD V3.3 -** A0A1D1XL30_9ARAE)             ",3.028518373,-0.848609476,-0.803296304,-0.467838407,-0.144338601,-0.827890158,-0.82620619,-0.734714973,2.175608258,-0.688774834,-0.463263919,-0.203542985,-0.492579154,0.147466917,-0.538237713,0.546872625,0.265838746,0.808277295,-0.335453054,0.402163555
Solyc02g090450.3,6,SL3.0ch02,52639447,52639670,+,Sl Peroxidase                     ,2.362161283,-0.49636954,0.145936978,-0.286483748,1.997465744,-0.214143145,0.616045488,0.097857401,0.13420054,0.670486695,1.50539469,-0.058821037,-0.194280026,-0.322262935,-0.189527294,-0.916312887,-1.141498051,-1.234346532,-1.254401787,-1.221101838
Solyc02g090620.3,6,SL3.0ch02,52804663,52805363,-,Sulfotransferase (AHRD V3.3 *** K4BCL1_SOLLC)                  ,1.121240954,1.153313402,-0.711431134,1.115619399,0.758039798,0.136382706,-0.77240766,0.450335082,-0.246286652,-0.396042849,-1.137240426,1.461119084,1.571544592,0.989039682,0.414186724,-1.089801072,-1.257156735,-1.120253333,-1.2633617,-1.176839859
Solyc02g090670.3,4,SL3.0ch02,52845024,52845203,-,Methionine aminopeptidase 1 (AHRD V3.3 *** M1BAG1_SOLTU)                ,-1.793111264,-0.02620366,1.346798932,1.046116642,-2.014618527,0.150014199,1.676003512,-1.063009068,-1.667528035,0.002738989,0.272780173,-0.814536528,-0.173114788,0.096079973,0.038516283,0.252175614,0.7527523,0.946307822,0.872240584,0.099596849
Solyc02g090840.3,7,SL3.0ch02,52951369,52951857,-,DUF1685 family protein (AHRD V3.3 *** G7K6Q0_MEDTR)                ,-0.645980973,-1.17933052,-1.208209754,-1.193283753,-0.24223197,-0.562264942,-1.030152519,-0.372770892,0.117823836,-0.448550803,-0.359929985,-0.721836993,-0.691255515,0.847721445,0.598212117,0.918702658,1.6176494,2.209153829,1.504114853,0.84242048
Solyc02g091027.1,4,SL3.0ch02,53103310,53103516,+,polyadenylate-binding protein 1-B-binding protein (AHRD V3.3 --* AT5G44860.2)               ,-1.449257722,0.187386255,-0.546690964,0.917332761,-1.949613721,0.544066516,-0.534708584,-0.486039362,-1.083337968,0.614115802,-0.644850244,1.431526935,0.267141683,0.513734774,1.513759759,-0.851758799,-1.00478289,0.361729918,1.866911702,0.333334148
Solyc02g091030.3,4,SL3.0ch02,53111579,53112792,+,Nuclear transcription factor Y subunit C-2 (AHRD V3.3 *-* W9SQ52_9ROSA)             ,-1.733207788,0.037865564,0.731050996,0.682289297,-1.882563636,0.689338036,0.374446417,-0.395170305,-1.567038742,0.751901559,0.656804347,1.028470071,0.141896119,-0.290347416,0.747170998,-1.08560716,-1.208758245,-0.024454551,1.919380664,0.426533775
Solyc02g091190.3,8,SL3.0ch02,53216532,53217028,+,Protein-lysine N-methyltransferase PGSC0003DMG400030596 (AHRD V3.3 *** M1D0F7_SOLTU)                ,0.524514129,-0.418625913,-1.893716538,-0.481762107,0.819649055,-0.10877274,-1.740387818,-0.987566117,1.771717619,0.253469494,0.805384313,-1.096514341,-1.146271216,0.758953147,0.964673649,-0.157779657,-0.677144331,0.826720816,1.123613552,0.859845005
Solyc02g091210.1,8,SL3.0ch02,53226450,53227802,+,Eukaryotic translation initiation factor 5 (AHRD V3.3 *** IF5_PHAVU)              ,0.834287931,-0.0675413,-1.886333135,0.148030283,0.459458154,-0.716421063,-2.260345429,-1.609111237,0.045282234,0.714216807,0.010493847,-1.250049531,0.971111782,1.239722776,0.897041639,0.708264597,-0.049686697,0.129741581,0.811741899,0.870094859
Solyc02g091270.3,8,SL3.0ch02,53258350,53258842,+,"ELL-associated ""factor,"" putative (AHRD V3.3 *** B9SYJ2_RICCO)                ",-0.70734816,-0.399977572,-2.158226159,-0.472368963,-0.916217081,0.83215153,-1.50947884,0.026134325,0.404310456,0.869502804,0.680689485,-0.591170086,-0.763526422,1.57784103,1.721251185,0.494504412,-0.827135696,0.396509111,1.339389494,0.003165149
Solyc02g091345.1,4,SL3.0ch02,53310583,53310953,-,Pyridoxal kinase (AHRD V3.3 *-* Q4JR84_SOLTU)                 ,-1.57858638,0.979673898,-0.871044684,1.176742511,-1.819915287,1.240002415,-0.775268712,-0.859284701,-1.110875239,-0.599381431,-0.752421904,-0.494813991,0.326922237,0.254636934,0.606113869,0.474865963,0.535676482,0.285153277,1.149552015,1.832252727
Solyc02g091350.3,6,SL3.0ch02,53315397,53315868,+,Glycosyltransferase (AHRD V3.3 *** K4BCT3_SOLLC)                  ,0.441521368,1.114403043,0.76453144,1.03035067,0.51529719,0.391230793,1.768443363,-0.064981407,1.146803656,1.309219635,0.326785525,-1.27739105,-0.329571349,-0.210688835,-0.561077719,-1.219995357,-1.352664404,-1.173543847,-1.249079201,-1.369593512
Solyc02g091360.1,6,SL3.0ch02,53317892,53318392,+,Plastid movement impaired protein (AHRD V3.3 *** A0A072VEV4_MEDTR)               ,0.186477139,0.72624597,0.179981586,0.127467848,0.441783891,0.644324153,0.284758536,-0.403120401,2.037563164,1.759608324,1.985880729,-0.730367059,-0.925624406,-0.601347867,-0.612430518,-0.923595648,-1.058130798,-1.0398851,-1.052835635,-1.026753908
Solyc02g091860.3,6,SL3.0ch02,53743908,53744579,+,Receptor kinase (AHRD V3.3 *** D9IAP8_GOSHI)                 ,1.048743238,0.479110346,-0.420534802,-0.124941963,0.958624755,0.674409035,-0.273236262,-0.630128969,1.519276818,2.154168743,0.681804496,-0.731569364,0.073871577,0.681331548,0.273059188,-1.143608159,-1.382588215,-1.194605694,-1.320059211,-1.323127103
Solyc02g091890.2,8,SL3.0ch02,53755327,53759247,-,myb-like protein X (AHRD V3.3 *-* AT4G33740.5)                ,0.175610314,0.876395826,-1.52113096,-0.100664136,-0.629260587,0.504910545,-1.642647415,-1.207365758,-0.685113094,-0.737029835,-1.35649585,0.256962919,2.099877178,0.382681408,0.112040943,0.08375698,1.888505591,0.092177529,0.62751866,0.779269743
Solyc02g091940.3,6,SL3.0ch02,53800588,53801146,-,Protein TSSC4 (AHRD V3.3 *** A0A0B0PXY2_GOSAR)                 ,2.171056863,1.04523039,-0.986225342,0.484203743,1.978806821,-0.164769946,-0.264307201,0.098102766,0.875384976,-0.100264227,1.171268304,-0.413472356,-0.24717545,-0.183335416,0.016309907,-0.847647773,-1.598426879,-1.045091056,-0.674348441,-1.315299685
Solyc02g091950.3,6,SL3.0ch02,53805982,53806081,+,Lysosomal Pro-X carboxypeptidase (AHRD V3.3 *-* Q9FLH1_ARATH)                ,1.223839225,2.460358477,-0.207376417,0.900391083,0.169840803,0.002085026,-0.233548412,-0.093180201,1.483183692,0.236110358,0.118247822,0.697665127,0.60784513,-0.652513668,-0.607337493,-1.337910537,-1.328080629,-1.374776599,-1.091817888,-0.973024899
Solyc02g092440.3,5,SL3.0ch02,54135668,54136167,-,Outer mitochondrial membrane protein porin (AHRD V3.3 *** B6SS48_MAIZE)              ,1.525700893,0.729296439,-0.925827623,-0.111655037,1.613476209,-0.030439777,-1.250246605,-1.373007686,0.072143972,-0.125557898,-0.563178264,1.620668635,1.010923767,0.913861387,0.961288853,-0.648908909,-1.680998491,-0.839545101,-0.691357926,-0.206636838
Solyc02g092495.1,8,SL3.0ch02,54206559,54206632,+,Tubby-like F-box protein (AHRD V3.3 --* K3YSM4_SETIT)                ,1.020962496,0.312133911,-1.375794301,0.695908643,1.542034626,-0.113917796,-1.763067767,-0.613010829,0.814347242,-0.793420376,-0.765555924,-1.421040777,0.312883535,0.898661949,0.621297014,1.504723014,0.504860799,0.109620572,0.196231276,-1.687857309
Solyc02g092590.3,0,SL3.0ch02,54282479,54283391,+,"T-box transcription ""factor,"" putative (DUF863) (AHRD V3.3 *-* AT1G69360.1)              ",0.732236282,1.348265229,-0.093974345,-0.017443213,1.191964075,0.755563944,-0.132952887,-0.36477262,2.498025499,1.650700961,0.041879477,-0.71347894,-0.610601535,-0.865707108,-0.891185833,-0.904714801,-0.913393718,-0.882463536,-0.915472596,-0.912474333
Solyc02g092830.3,8,SL3.0ch02,54445648,54446052,-,caspase-6 protein (AHRD V3.3 *** AT2G15000.7)                 ,0.817075408,-0.094265122,-1.423742899,0.535882218,1.391591489,-0.803702739,-1.831994322,-1.422173161,-1.044178809,-0.461181759,-0.754040611,-0.780395009,0.67165502,0.546177189,0.820887347,1.362785579,-0.301952239,0.551107068,0.648251027,1.572214326
Solyc02g092880.3,1,SL3.0ch02,54472586,54473384,-,maternal effect embryo arrest 59 (AHRD V3.3 *** AT4G37300.1)              ,0.638365617,-1.032516741,-1.080568782,-1.022648336,0.634419674,-0.989634016,-1.093408108,-0.887200793,0.902613216,-0.569077777,-0.996831481,-0.643437866,-0.809871357,0.164511578,0.163500775,0.747064703,0.972170817,1.602852011,1.946614354,1.353082512
Solyc02g092940.3,6,SL3.0ch02,54550455,54551384,+,receptor-like kinase (AHRD V3.3 *** AT5G67280.1)                 ,1.566348031,2.081605835,-0.506639957,1.396362047,0.43237819,0.953096567,-0.477612505,0.225505947,1.512548754,0.294663548,-0.752983866,-0.233070827,0.090297659,-0.579784573,-0.550616407,-0.920880922,-1.155112176,-1.143492459,-1.175758568,-1.056854319
Solyc02g093100.3,6,SL3.0ch02,54663049,54666540,+,"Receptor protein ""kinase,"" putative (AHRD V3.3 *** B9T4U3_RICCO)               ",1.221857471,1.921693006,-0.054238089,0.196876819,0.732360166,0.717517599,0.065215494,-0.380528303,0.293712363,2.046319471,-0.416059562,-0.663614005,0.68016474,-0.060839846,0.05332036,-1.34171046,-1.485996835,-1.2797228,-1.276157943,-0.970169645
Solyc02g093110.3,5,SL3.0ch02,54668379,54668641,-,Ubiquitin-conjugating enzyme (AHRD V3.3 *** B3TLZ3_ELAGV)                 ,1.058148213,0.38641536,-0.703379579,-1.551855401,1.596941753,-0.309203521,-0.687185773,-1.335437402,1.109527049,1.239692557,0.958457342,1.090297389,-0.970786616,0.18708416,1.350995735,-0.944480004,-1.190314621,-0.869977831,0.012561375,-0.427500184
Solyc02g093220.3,6,SL3.0ch02,54797027,54797286,-,F-box family protein (AHRD V3.3 *** D7MKT1_ARALL)                ,-0.486980842,2.140193457,0.159562403,1.248805793,-0.116983174,0.610267357,0.799442548,0.356352759,0.232384403,1.214166297,1.840950628,-0.601742864,-0.53858488,-0.946785291,-0.815925622,-0.751218298,-0.942567989,-1.139643334,-1.17803355,-1.083659802
Solyc02g093290.3,7,SL3.0ch02,54838367,54838877,+,Nicotinate phosphoribosyltransferase family protein (AHRD V3.3 *** B9H6H6_POPTR)               ,-0.518392748,-1.361904803,-0.983707422,-1.393870556,0.133864941,0.19991641,0.142906436,-1.094280779,-0.176629104,0.081176445,-0.084023218,-0.738487752,-0.451477376,-0.175987835,0.992635274,-0.388083463,2.720635819,1.068528774,0.26163408,1.765546877
Solyc02g093440.3,6,SL3.0ch02,54955777,54956023,+,Glucuronokinase 1 (AHRD V3.3 *** GLAK1_ARATH)                 ,0.272109229,1.148056733,-0.631814428,2.039269438,-0.21211165,1.697596199,-0.234773031,0.239224268,0.650072467,0.565874598,-0.107147999,0.219011216,0.833841995,0.131850899,0.212371063,-1.236640127,-1.602253333,-1.132385912,-1.474716529,-1.377435095
Solyc02g093447.1,4,SL3.0ch02,54961274,54962213,-,"choice-of-anchor C domain ""protein,"" putative (Protein of unknown ""function,"" DUF642) (AHRD V3.3 --* AT2G34510.2)         ",-1.400475769,0.827780917,-0.199701168,0.63462806,-1.807735735,-0.019628579,-0.356711953,-0.245351563,-1.313065262,-0.610505593,-1.140956698,-1.361396145,0.51013599,1.043520264,0.149529375,0.64031541,0.724150411,0.798937245,1.994085131,1.132445663
Solyc02g093450.3,6,SL3.0ch02,54959207,54959730,-,"Cryptic loci regulator protein ""1,"" putative (AHRD V3.3 *** A0A061GBM7_THECC)             ",1.006286656,0.681039074,-1.255762081,1.326653295,1.338532314,1.408367242,-0.944382954,-1.203578198,0.170443959,0.614439001,0.128442152,-1.361833745,0.367706372,0.947008671,0.839586587,-0.069501567,-1.720609444,-0.547242654,-0.473731444,-1.251863235
Solyc02g093830.3,8,SL3.0ch02,55178740,55179178,+,Glucose-6-phosphate 1-dehydrogenase (AHRD V3.3 *** K4BDH9_SOLLC)                 ,0.932041162,-1.100368833,-2.123167182,-1.094121997,2.349688025,0.553796646,-1.86506049,-0.1075653,0.91261428,0.170547006,-0.376257463,-0.5927377,-0.27651395,-0.097826777,0.328100995,0.390689437,0.203459308,0.413495456,0.818376473,0.560810904
Solyc02g093900.3,8,SL3.0ch02,55242219,55242895,-,"Cytochrome ""c1,"" heme protein (AHRD V3.3 *** G7KN99_MEDTR)               ",1.277533572,0.919415332,-1.86465303,-1.284349879,-0.133462369,0.036217823,-1.98669548,-1.732743221,0.144404718,-0.560566998,-0.616110601,0.133532024,1.314412903,0.63957624,0.649228737,0.81698338,0.216002789,0.640474072,0.544768975,0.846031014
Solyc02g093940.3,4,SL3.0ch02,55264311,55264553,-,Mitochondrial transcription termination factor family protein (AHRD V3.3 *** AT4G14605.2)             ,-1.602615744,0.365670342,1.105345727,0.540521939,-1.727059459,0.433028397,0.971120389,-0.1746197,-1.306553873,1.527157638,1.808545777,-1.613137174,-0.041137713,0.708172826,-0.001042321,-0.273853019,-0.665860817,0.355309717,0.293673341,-0.702666275
Solyc02g094320.3,6,SL3.0ch02,55523668,55525851,+,Actin (AHRD V3.3 *** M4QSQ0_9ERIC)                  ,1.096348388,1.75087059,0.221173211,1.13175838,0.393819116,0.876979839,0.001526829,-0.169056487,0.250819155,0.424987816,-0.172179989,0.067008023,1.507918535,0.125139337,-0.213960479,-1.118324706,-1.604279826,-1.346470295,-1.645996192,-1.578081244
Solyc02g094390.3,6,SL3.0ch02,55565500,55566311,+,S-acyltransferase (AHRD V3.3 *** K4BDN4_SOLLC)                  ,0.678355317,2.111439635,-0.649415788,0.768037498,0.925288244,1.177091918,-0.469254143,0.123403581,-0.353635981,0.041464946,-0.685924311,-0.952271996,1.276791885,1.189447558,0.534525865,-0.789851925,-1.316425433,-1.05767033,-1.157822886,-1.393573655
Solyc02g094440.3,8,SL3.0ch02,55606668,55607306,+,"Translocon-associated protein subunit beta (AHRD V3.3 *** ""K4BDN9_SOLLC),Pfam:PF05753""               ",1.545142543,0.178895197,-1.703686606,0.640258638,1.373013127,-0.363460631,-2.004491963,-1.649133148,-0.655713831,-0.67830462,-0.837158579,-0.015446748,0.62312484,0.159552847,0.405601985,1.011645891,-0.391154895,0.434712577,0.715850057,1.210753318
Solyc02g094445.1,6,SL3.0ch02,55610077,55610229,-,Cytochrome c oxidase subunit 2 (AHRD V3.3 --* A0A172NE61_9BRYO)              ,1.240209232,1.887376656,-0.554848817,1.066894647,1.729701847,0.534265069,-0.241741852,0.028866373,0.596035902,0.68855334,0.431790447,-1.068306757,0.579900181,-0.442146223,-0.858294642,-0.78464967,-1.496067232,-0.879474056,-1.082322164,-1.375742283
Solyc02g094570.3,6,SL3.0ch02,55740687,55740870,-,Kinase family protein (AHRD V3.3 *** B9GNF8_POPTR)                ,1.248199723,1.38516755,-0.336340126,0.358807352,0.83298803,0.231491137,-0.562813079,-0.562612502,-0.358326704,0.008249904,-0.573140845,1.121507524,2.352727239,0.537713737,0.2815963,-0.925633318,-1.21403586,-1.057797933,-1.418277904,-1.349470225
Solyc03g005050.3,8,SL3.0ch03,61255,61388,+,Adenylate kinase family-like protein (AHRD V3.3 *** Q38JG0_SOLTU)               ,-0.100514985,0.228979831,-1.551321014,-0.30836565,-0.197503908,0.145369223,-1.701227555,-1.259993736,-0.285812487,-0.085759653,-1.491901341,1.373483024,0.34051641,0.083396002,0.654326314,0.577513001,-0.731898288,0.608363796,2.006990997,1.695360019
Solyc03g005090.3,6,SL3.0ch03,67942,68498,-,"Ankyrin repeat-containing ""protein,"" putative (AHRD V3.3 *** B9RBN5_RICCO)               ",1.615758248,0.020054664,0.643320141,-0.435713658,0.614387803,0.124186685,1.019690715,-0.449438757,1.634181206,0.360422388,1.026868751,-1.454821482,0.38650578,0.843549821,0.199635308,-1.248264271,-1.71513838,-0.683229876,-0.949509444,-1.552445643
Solyc03g005120.3,0,SL3.0ch03,80946,81266,-,Cystinosin like (AHRD V3.3 *** A0A0B2R1J2_GLYSO)                 ,0.594070086,0.689503506,-0.015710106,0.047580776,2.170808573,0.041809643,0.585424223,-0.099922171,0.881545189,1.241678359,1.992551621,-1.126264988,-0.758452721,-0.847543827,-0.825990832,-1.07043276,-1.254501138,-0.978192919,-0.423618012,-0.844342501
Solyc03g005270.3,8,SL3.0ch03,160147,160535,-,Transmembrane emp24 domain-containing protein p24beta3 (AHRD V3.3 *** P24B3_ARATH)              ,1.259814083,-0.781506607,-1.682357735,-0.577409035,0.98892306,-0.756083963,-1.698113611,-0.501016212,0.732578126,-0.507085588,-0.727400419,-0.947450979,-0.794556473,0.001420171,0.106092953,1.419768478,1.20872176,0.920287455,1.309677437,1.025697097
Solyc03g005300.3,5,SL3.0ch03,172988,173674,-,"ADP-ribosylation ""factor,"" putative (AHRD V3.3 *** B9RTH6_RICCO)                ",2.249308771,1.294838358,-1.822213328,-1.020690215,1.5441377,0.842880006,-1.434938374,-1.119577602,0.588608039,0.364144661,0.511126551,-0.248452758,0.257104763,-0.107068605,-0.149651022,-0.184439453,-0.752056716,-0.895046671,0.347868501,-0.265882605
Solyc03g005330.1,1,SL3.0ch03,194234,195520,+,Non-specific serine/threonine protein kinase (AHRD V3.3 *** K4BDV7_SOLLC)               ,3.032670843,-0.516104638,-0.687051406,-0.667378069,1.435732136,-0.473879309,-0.686613455,-0.674415482,2.181459793,0.138187455,-0.211330578,-0.655117785,-0.630739032,-0.49848869,-0.632174664,0.072642087,-0.14558897,0.006262096,-0.132940114,-0.255132218
Solyc03g005440.3,8,SL3.0ch03,333367,334339,+,Agenet domain protein (AHRD V3.3 *** G7JN46_MEDTR)                ,-0.278143924,0.19983615,-2.006990415,0.302934431,-1.0963658,1.416585099,-1.616701353,-0.98054706,1.044992953,1.184011691,-0.517060191,-0.455039989,-0.491472347,0.755000312,-0.32112431,-0.088576447,-0.07002319,0.323324397,2.168114689,0.527245303
Solyc03g005470.3,5,SL3.0ch03,369495,369880,+,HR-like lesion-inducing protein-like protein (AHRD V3.3 *** AT4G14420.1)               ,2.825199415,-0.190989822,-1.002470295,-0.221512753,2.354647254,-0.187631926,-1.17731718,-1.620226248,-0.230177717,0.123887053,0.106469191,-0.085537237,0.682790142,-0.332423044,-0.156416814,0.411444404,-0.223057254,-0.220701922,-0.51379363,-0.342181616
Solyc03g005640.1,9,SL3.0ch03,457650,459020,+,"LOW QUALITY:transmembrane ""protein,"" putative (DUF247) (AHRD V3.3 *** AT3G50150.1)              ",1.779004699,-0.414994126,-0.414283213,-0.414994126,2.511713674,-0.414994126,-0.414994126,-0.414994126,2.75756695,-0.413662699,-0.414994126,-0.413573471,-0.414994126,-0.414994126,-0.414994126,-0.414994126,-0.414994126,-0.413588538,-0.414994126,-0.413247891
Solyc03g005680.3,6,SL3.0ch03,488283,488722,-,RNA-binding protein-like (AHRD V3.3 *** Q9FJ56_ARATH)                 ,0.714672559,2.162859857,-0.67713548,0.341602588,0.81961005,0.021496936,-1.066708128,-0.054069833,1.519861918,0.933225079,0.992823178,-1.165937804,0.013827342,0.145669057,0.517903532,-0.498644333,-1.557864147,-1.634528135,-0.550143042,-0.978521196
Solyc03g005820.3,0,SL3.0ch03,557789,558030,-,Purine permease (AHRD V3.3 *** A0A072UW47_MEDTR)                 ,0.483666372,-0.04374268,0.269154664,-0.19900895,1.014778494,-0.07379366,0.159992488,-0.157872347,2.197009396,1.684735879,2.152697339,-0.872643606,-0.826721267,-0.784515623,-0.879057815,-0.838579312,-0.876318233,-0.671972324,-0.844373032,-0.893435786
